LCLid,stdorToU,DateTime,KWh,Acorn,Acorn_grouped
MAC000021,Std,2013-04-24 07:00:00.0000000,0.34900000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-24 08:00:00.0000000,0.3715,ACORN-E,Affluent
MAC000021,Std,2013-04-24 09:00:00.0000000,0.355,ACORN-E,Affluent
MAC000021,Std,2013-04-24 10:00:00.0000000,0.33549999999999996,ACORN-E,Affluent
MAC000021,Std,2013-04-24 11:00:00.0000000,0.332,ACORN-E,Affluent
MAC000021,Std,2013-04-24 12:00:00.0000000,0.41500000000000004,ACORN-E,Affluent
MAC000021,Std,2013-04-24 13:00:00.0000000,0.39549999999999996,ACORN-E,Affluent
MAC000021,Std,2013-04-24 14:00:00.0000000,0.39,ACORN-E,Affluent
MAC000021,Std,2013-04-24 15:00:00.0000000,0.395,ACORN-E,Affluent
MAC000021,Std,2013-04-24 16:00:00.0000000,0.3805,ACORN-E,Affluent
MAC000021,Std,2013-04-24 17:00:00.0000000,0.3705,ACORN-E,Affluent
MAC000021,Std,2013-04-24 18:00:00.0000000,0.347,ACORN-E,Affluent
MAC000021,Std,2013-04-24 19:00:00.0000000,0.347,ACORN-E,Affluent
MAC000021,Std,2013-04-24 20:00:00.0000000,0.5995,ACORN-E,Affluent
MAC000021,Std,2013-04-24 21:00:00.0000000,0.867,ACORN-E,Affluent
MAC000021,Std,2013-04-24 22:00:00.0000000,0.6905,ACORN-E,Affluent
MAC000021,Std,2013-04-24 23:00:00.0000000,0.398,ACORN-E,Affluent
MAC000021,Std,2013-04-25 00:00:00.0000000,0.3275,ACORN-E,Affluent
MAC000021,Std,2013-04-25 01:00:00.0000000,0.36950000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-25 02:00:00.0000000,0.3675,ACORN-E,Affluent
MAC000021,Std,2013-04-25 03:00:00.0000000,0.3875,ACORN-E,Affluent
MAC000021,Std,2013-04-25 04:00:00.0000000,0.368,ACORN-E,Affluent
MAC000021,Std,2013-04-25 05:00:00.0000000,0.36550000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-25 06:00:00.0000000,0.3805,ACORN-E,Affluent
MAC000021,Std,2013-04-25 07:00:00.0000000,0.41600000000000004,ACORN-E,Affluent
MAC000021,Std,2013-04-25 08:00:00.0000000,0.395,ACORN-E,Affluent
MAC000021,Std,2013-04-25 09:00:00.0000000,0.5335,ACORN-E,Affluent
MAC000021,Std,2013-04-25 10:00:00.0000000,1.0710000000000002,ACORN-E,Affluent
MAC000021,Std,2013-04-25 11:00:00.0000000,0.655,ACORN-E,Affluent
MAC000021,Std,2013-04-25 12:00:00.0000000,0.4105,ACORN-E,Affluent
MAC000021,Std,2013-04-25 13:00:00.0000000,0.36600000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-25 14:00:00.0000000,0.406,ACORN-E,Affluent
MAC000021,Std,2013-04-25 15:00:00.0000000,0.39749999999999996,ACORN-E,Affluent
MAC000021,Std,2013-04-25 16:00:00.0000000,0.348,ACORN-E,Affluent
MAC000021,Std,2013-04-25 17:00:00.0000000,0.41000000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-25 18:00:00.0000000,0.3225,ACORN-E,Affluent
MAC000021,Std,2013-04-25 19:00:00.0000000,0.36,ACORN-E,Affluent
MAC000021,Std,2013-04-25 20:00:00.0000000,0.35,ACORN-E,Affluent
MAC000021,Std,2013-04-25 21:00:00.0000000,0.3765,ACORN-E,Affluent
MAC000021,Std,2013-04-25 22:00:00.0000000,0.365,ACORN-E,Affluent
MAC000021,Std,2013-04-25 23:00:00.0000000,0.368,ACORN-E,Affluent
MAC000021,Std,2013-04-26 00:00:00.0000000,0.3745,ACORN-E,Affluent
MAC000021,Std,2013-04-26 01:00:00.0000000,0.3315,ACORN-E,Affluent
MAC000021,Std,2013-04-26 02:00:00.0000000,0.34650000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-26 03:00:00.0000000,0.383,ACORN-E,Affluent
MAC000021,Std,2013-04-26 04:00:00.0000000,0.386,ACORN-E,Affluent
MAC000021,Std,2013-04-26 05:00:00.0000000,0.40249999999999997,ACORN-E,Affluent
MAC000021,Std,2013-04-26 06:00:00.0000000,0.34299999999999997,ACORN-E,Affluent
MAC000021,Std,2013-04-26 07:00:00.0000000,0.36150000000000004,ACORN-E,Affluent
MAC000021,Std,2013-04-26 08:00:00.0000000,0.3945,ACORN-E,Affluent
MAC000021,Std,2013-04-26 09:00:00.0000000,0.3695,ACORN-E,Affluent
MAC000021,Std,2013-04-26 10:00:00.0000000,0.34400000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-26 11:00:00.0000000,0.365,ACORN-E,Affluent
MAC000021,Std,2013-04-26 12:00:00.0000000,0.34950000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-26 13:00:00.0000000,0.3655,ACORN-E,Affluent
MAC000021,Std,2013-04-26 14:00:00.0000000,0.372,ACORN-E,Affluent
MAC000021,Std,2013-04-26 15:00:00.0000000,0.364,ACORN-E,Affluent
MAC000021,Std,2013-04-26 16:00:00.0000000,0.36950000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-26 17:00:00.0000000,0.34500000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-26 18:00:00.0000000,0.381,ACORN-E,Affluent
MAC000021,Std,2013-04-26 19:00:00.0000000,0.3905,ACORN-E,Affluent
MAC000021,Std,2013-04-26 20:00:00.0000000,0.35750000000000004,ACORN-E,Affluent
MAC000021,Std,2013-04-26 21:00:00.0000000,0.35050000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-26 22:00:00.0000000,0.40349999999999997,ACORN-E,Affluent
MAC000021,Std,2013-04-26 23:00:00.0000000,0.397,ACORN-E,Affluent
MAC000021,Std,2013-04-27 00:00:00.0000000,0.36,ACORN-E,Affluent
MAC000021,Std,2013-04-27 01:00:00.0000000,0.399,ACORN-E,Affluent
MAC000021,Std,2013-04-27 02:00:00.0000000,0.35050000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-27 03:00:00.0000000,0.41200000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-27 04:00:00.0000000,0.39249999999999996,ACORN-E,Affluent
MAC000021,Std,2013-04-27 05:00:00.0000000,0.40349999999999997,ACORN-E,Affluent
MAC000021,Std,2013-04-27 06:00:00.0000000,0.3835,ACORN-E,Affluent
MAC000021,Std,2013-04-27 07:00:00.0000000,0.3570000000000001,ACORN-E,Affluent
MAC000021,Std,2013-04-27 08:00:00.0000000,0.36650000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-27 09:00:00.0000000,0.4,ACORN-E,Affluent
MAC000021,Std,2013-04-27 10:00:00.0000000,0.3655,ACORN-E,Affluent
MAC000021,Std,2013-04-27 11:00:00.0000000,0.3905,ACORN-E,Affluent
MAC000021,Std,2013-04-27 12:00:00.0000000,0.347,ACORN-E,Affluent
MAC000021,Std,2013-04-27 13:00:00.0000000,0.3595,ACORN-E,Affluent
MAC000021,Std,2013-04-27 14:00:00.0000000,0.389,ACORN-E,Affluent
MAC000021,Std,2013-04-27 15:00:00.0000000,0.37650000000000006,ACORN-E,Affluent
MAC000021,Std,2013-04-27 16:00:00.0000000,0.4065,ACORN-E,Affluent
MAC000021,Std,2013-04-27 17:00:00.0000000,0.38549999999999995,ACORN-E,Affluent
MAC000021,Std,2013-04-27 18:00:00.0000000,0.3645,ACORN-E,Affluent
MAC000021,Std,2013-04-27 19:00:00.0000000,0.358,ACORN-E,Affluent
MAC000021,Std,2013-04-27 20:00:00.0000000,0.4425,ACORN-E,Affluent
MAC000021,Std,2013-04-27 21:00:00.0000000,0.3945000000000001,ACORN-E,Affluent
MAC000021,Std,2013-04-27 22:00:00.0000000,0.403,ACORN-E,Affluent
MAC000021,Std,2013-04-27 23:00:00.0000000,0.3855,ACORN-E,Affluent
MAC000021,Std,2013-04-28 00:00:00.0000000,0.3625,ACORN-E,Affluent
MAC000021,Std,2013-04-28 01:00:00.0000000,0.42400000000000004,ACORN-E,Affluent
MAC000021,Std,2013-04-28 02:00:00.0000000,0.40200000000000014,ACORN-E,Affluent
MAC000021,Std,2013-04-28 03:00:00.0000000,0.386,ACORN-E,Affluent
MAC000021,Std,2013-04-28 04:00:00.0000000,0.405,ACORN-E,Affluent
MAC000021,Std,2013-04-28 05:00:00.0000000,0.4155,ACORN-E,Affluent
MAC000021,Std,2013-04-28 06:00:00.0000000,0.458,ACORN-E,Affluent
MAC000021,Std,2013-04-28 07:00:00.0000000,0.486,ACORN-E,Affluent
MAC000021,Std,2013-04-28 08:00:00.0000000,0.40700000000000003,ACORN-E,Affluent
MAC000021,Std,2013-04-28 09:00:00.0000000,0.374,ACORN-E,Affluent
MAC000021,Std,2013-04-28 10:00:00.0000000,0.38849999999999996,ACORN-E,Affluent
MAC000021,Std,2013-04-28 11:00:00.0000000,0.3275,ACORN-E,Affluent
MAC000021,Std,2013-04-28 12:00:00.0000000,0.3825,ACORN-E,Affluent
MAC000021,Std,2013-04-28 13:00:00.0000000,0.4225,ACORN-E,Affluent
MAC000021,Std,2013-04-28 14:00:00.0000000,0.434,ACORN-E,Affluent
MAC000021,Std,2013-04-28 15:00:00.0000000,0.39749999999999996,ACORN-E,Affluent
MAC000021,Std,2013-04-28 16:00:00.0000000,0.6065,ACORN-E,Affluent
MAC000021,Std,2013-04-28 17:00:00.0000000,0.5700000000000001,ACORN-E,Affluent
MAC000021,Std,2013-04-28 18:00:00.0000000,0.5495,ACORN-E,Affluent
MAC000021,Std,2013-04-28 19:00:00.0000000,0.5685,ACORN-E,Affluent
MAC000021,Std,2013-04-28 20:00:00.0000000,0.5135000000000001,ACORN-E,Affluent
MAC000021,Std,2013-04-28 21:00:00.0000000,1.03,ACORN-E,Affluent
MAC000021,Std,2013-04-28 22:00:00.0000000,0.572,ACORN-E,Affluent
MAC000021,Std,2013-04-28 23:00:00.0000000,0.4125,ACORN-E,Affluent
MAC000021,Std,2013-04-29 00:00:00.0000000,0.3395,ACORN-E,Affluent
MAC000021,Std,2013-04-29 01:00:00.0000000,0.369,ACORN-E,Affluent
MAC000021,Std,2013-04-29 02:00:00.0000000,0.396,ACORN-E,Affluent
MAC000021,Std,2013-04-29 03:00:00.0000000,0.3735,ACORN-E,Affluent
MAC000021,Std,2013-04-29 04:00:00.0000000,0.3965,ACORN-E,Affluent
MAC000021,Std,2013-04-29 05:00:00.0000000,0.4145,ACORN-E,Affluent
MAC000021,Std,2013-04-29 06:00:00.0000000,0.4095,ACORN-E,Affluent
MAC000021,Std,2013-04-29 07:00:00.0000000,0.512,ACORN-E,Affluent
MAC000021,Std,2013-04-29 08:00:00.0000000,0.461,ACORN-E,Affluent
MAC000021,Std,2013-04-29 09:00:00.0000000,0.4835,ACORN-E,Affluent
MAC000021,Std,2013-04-29 10:00:00.0000000,0.42900000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-29 11:00:00.0000000,0.3745,ACORN-E,Affluent
MAC000021,Std,2013-04-29 12:00:00.0000000,0.4555,ACORN-E,Affluent
MAC000021,Std,2013-04-29 13:00:00.0000000,0.44150000000000006,ACORN-E,Affluent
MAC000021,Std,2013-04-29 14:00:00.0000000,0.4115,ACORN-E,Affluent
MAC000021,Std,2013-04-29 15:00:00.0000000,0.406,ACORN-E,Affluent
MAC000021,Std,2013-04-29 16:00:00.0000000,0.43100000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-29 17:00:00.0000000,0.362,ACORN-E,Affluent
MAC000021,Std,2013-04-29 18:00:00.0000000,0.398,ACORN-E,Affluent
MAC000021,Std,2013-04-29 19:00:00.0000000,0.7595000000000001,ACORN-E,Affluent
MAC000021,Std,2013-04-29 20:00:00.0000000,0.933,ACORN-E,Affluent
MAC000021,Std,2013-04-29 21:00:00.0000000,0.562,ACORN-E,Affluent
MAC000021,Std,2013-04-29 22:00:00.0000000,0.516,ACORN-E,Affluent
MAC000021,Std,2013-04-29 23:00:00.0000000,0.4590000000000001,ACORN-E,Affluent
MAC000021,Std,2013-04-30 00:00:00.0000000,0.3675,ACORN-E,Affluent
MAC000021,Std,2013-04-30 01:00:00.0000000,0.381,ACORN-E,Affluent
MAC000021,Std,2013-04-30 02:00:00.0000000,0.37350000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-30 03:00:00.0000000,0.35350000000000004,ACORN-E,Affluent
MAC000021,Std,2013-04-30 04:00:00.0000000,0.4,ACORN-E,Affluent
MAC000021,Std,2013-04-30 05:00:00.0000000,0.443,ACORN-E,Affluent
MAC000021,Std,2013-04-30 06:00:00.0000000,0.414,ACORN-E,Affluent
MAC000021,Std,2013-04-30 07:00:00.0000000,0.5305,ACORN-E,Affluent
MAC000021,Std,2013-04-30 08:00:00.0000000,0.663,ACORN-E,Affluent
MAC000021,Std,2013-04-30 09:00:00.0000000,0.8795,ACORN-E,Affluent
MAC000021,Std,2013-04-30 10:00:00.0000000,0.5275,ACORN-E,Affluent
MAC000021,Std,2013-04-30 11:00:00.0000000,0.354,ACORN-E,Affluent
MAC000021,Std,2013-04-30 12:00:00.0000000,0.31100000000000005,ACORN-E,Affluent
MAC000021,Std,2013-04-30 13:00:00.0000000,0.37949999999999995,ACORN-E,Affluent
MAC000021,Std,2013-04-30 14:00:00.0000000,0.366,ACORN-E,Affluent
MAC000021,Std,2013-04-30 15:00:00.0000000,0.3645,ACORN-E,Affluent
MAC000021,Std,2013-04-30 16:00:00.0000000,0.3945000000000001,ACORN-E,Affluent
MAC000021,Std,2013-04-30 17:00:00.0000000,0.3245,ACORN-E,Affluent
MAC000021,Std,2013-04-30 18:00:00.0000000,0.7055,ACORN-E,Affluent
MAC000021,Std,2013-04-30 19:00:00.0000000,0.8305,ACORN-E,Affluent
MAC000021,Std,2013-04-30 20:00:00.0000000,0.8945000000000001,ACORN-E,Affluent
MAC000021,Std,2013-04-30 21:00:00.0000000,0.5874999999999999,ACORN-E,Affluent
MAC000021,Std,2013-04-30 22:00:00.0000000,0.547,ACORN-E,Affluent
MAC000021,Std,2013-04-30 23:00:00.0000000,0.394,ACORN-E,Affluent
MAC000021,Std,2013-05-01 00:00:00.0000000,0.434,ACORN-E,Affluent
MAC000021,Std,2013-05-01 01:00:00.0000000,0.41200000000000003,ACORN-E,Affluent
MAC000021,Std,2013-05-01 02:00:00.0000000,0.3895,ACORN-E,Affluent
MAC000021,Std,2013-05-01 03:00:00.0000000,0.405,ACORN-E,Affluent
MAC000021,Std,2013-05-01 04:00:00.0000000,0.366,ACORN-E,Affluent
MAC000021,Std,2013-05-01 05:00:00.0000000,0.47350000000000003,ACORN-E,Affluent
MAC000021,Std,2013-05-01 06:00:00.0000000,0.5800000000000001,ACORN-E,Affluent
MAC000021,Std,2013-05-01 07:00:00.0000000,0.455,ACORN-E,Affluent
MAC000021,Std,2013-05-01 08:00:00.0000000,0.432,ACORN-E,Affluent
MAC000021,Std,2013-05-01 09:00:00.0000000,0.40700000000000003,ACORN-E,Affluent
MAC000021,Std,2013-05-01 10:00:00.0000000,0.3875,ACORN-E,Affluent
MAC000021,Std,2013-05-01 11:00:00.0000000,0.3615,ACORN-E,Affluent
MAC000021,Std,2013-05-01 12:00:00.0000000,0.3975,ACORN-E,Affluent
MAC000021,Std,2013-05-01 13:00:00.0000000,0.3255,ACORN-E,Affluent
MAC000021,Std,2013-05-01 14:00:00.0000000,0.349,ACORN-E,Affluent
MAC000021,Std,2013-05-01 15:00:00.0000000,0.3745,ACORN-E,Affluent
MAC000021,Std,2013-05-01 16:00:00.0000000,0.5165,ACORN-E,Affluent
MAC000021,Std,2013-05-01 17:00:00.0000000,0.85649995,ACORN-E,Affluent
MAC000021,Std,2013-05-01 18:00:00.0000000,0.3975000000000001,ACORN-E,Affluent
MAC000021,Std,2013-05-01 19:00:00.0000000,0.7470000000000001,ACORN-E,Affluent
MAC000021,Std,2013-05-01 20:00:00.0000000,1.004,ACORN-E,Affluent
MAC000021,Std,2013-05-01 21:00:00.0000000,0.634,ACORN-E,Affluent
MAC000021,Std,2013-05-01 22:00:00.0000000,0.8340000000000001,ACORN-E,Affluent
MAC000021,Std,2013-05-01 23:00:00.0000000,0.4445,ACORN-E,Affluent
MAC000021,Std,2013-05-02 00:00:00.0000000,0.30400000000000005,ACORN-E,Affluent
MAC000021,Std,2013-05-02 01:00:00.0000000,0.381,ACORN-E,Affluent
MAC000021,Std,2013-05-02 02:00:00.0000000,0.377,ACORN-E,Affluent
MAC000021,Std,2013-05-02 03:00:00.0000000,0.3805,ACORN-E,Affluent
MAC000021,Std,2013-05-02 04:00:00.0000000,0.4175,ACORN-E,Affluent
MAC000021,Std,2013-05-02 05:00:00.0000000,0.3785,ACORN-E,Affluent
MAC000021,Std,2013-05-02 06:00:00.0000000,0.374,ACORN-E,Affluent
MAC000021,Std,2013-05-02 07:00:00.0000000,0.45349999999999996,ACORN-E,Affluent
MAC000021,Std,2013-05-02 08:00:00.0000000,0.738,ACORN-E,Affluent
MAC000021,Std,2013-05-02 09:00:00.0000000,0.879,ACORN-E,Affluent
MAC000021,Std,2013-05-02 10:00:00.0000000,0.3875,ACORN-E,Affluent
MAC000021,Std,2013-05-02 11:00:00.0000000,0.428,ACORN-E,Affluent
MAC000021,Std,2013-05-02 12:00:00.0000000,0.35250000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-02 13:00:00.0000000,0.3595,ACORN-E,Affluent
MAC000021,Std,2013-05-02 14:00:00.0000000,0.41000000000000003,ACORN-E,Affluent
MAC000021,Std,2013-05-02 15:00:00.0000000,0.363,ACORN-E,Affluent
MAC000021,Std,2013-05-02 16:00:00.0000000,0.39,ACORN-E,Affluent
MAC000021,Std,2013-05-02 17:00:00.0000000,0.357,ACORN-E,Affluent
MAC000021,Std,2013-05-02 18:00:00.0000000,0.691,ACORN-E,Affluent
MAC000021,Std,2013-05-02 19:00:00.0000000,0.6739999999999999,ACORN-E,Affluent
MAC000021,Std,2013-05-02 20:00:00.0000000,0.9595000499999999,ACORN-E,Affluent
MAC000021,Std,2013-05-02 21:00:00.0000000,1.2334999999999998,ACORN-E,Affluent
MAC000021,Std,2013-05-02 22:00:00.0000000,0.5529999999999999,ACORN-E,Affluent
MAC000021,Std,2013-05-02 23:00:00.0000000,0.428,ACORN-E,Affluent
MAC000021,Std,2013-05-03 00:00:00.0000000,0.33,ACORN-E,Affluent
MAC000021,Std,2013-05-03 01:00:00.0000000,0.3805,ACORN-E,Affluent
MAC000021,Std,2013-05-03 02:00:00.0000000,0.35,ACORN-E,Affluent
MAC000021,Std,2013-05-03 03:00:00.0000000,0.421,ACORN-E,Affluent
MAC000021,Std,2013-05-03 04:00:00.0000000,0.34099999999999997,ACORN-E,Affluent
MAC000021,Std,2013-05-03 05:00:00.0000000,0.39049999999999996,ACORN-E,Affluent
MAC000021,Std,2013-05-03 06:00:00.0000000,0.5005,ACORN-E,Affluent
MAC000021,Std,2013-05-03 07:00:00.0000000,0.373,ACORN-E,Affluent
MAC000021,Std,2013-05-03 08:00:00.0000000,0.396,ACORN-E,Affluent
MAC000021,Std,2013-05-03 09:00:00.0000000,0.371,ACORN-E,Affluent
MAC000021,Std,2013-05-03 10:00:00.0000000,0.29600000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-03 11:00:00.0000000,0.3385,ACORN-E,Affluent
MAC000021,Std,2013-05-03 12:00:00.0000000,0.32599999999999996,ACORN-E,Affluent
MAC000021,Std,2013-05-03 13:00:00.0000000,0.365,ACORN-E,Affluent
MAC000021,Std,2013-05-03 14:00:00.0000000,0.3295,ACORN-E,Affluent
MAC000021,Std,2013-05-03 15:00:00.0000000,0.323,ACORN-E,Affluent
MAC000021,Std,2013-05-03 16:00:00.0000000,0.3295,ACORN-E,Affluent
MAC000021,Std,2013-05-03 17:00:00.0000000,0.35400000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-03 18:00:00.0000000,0.2995,ACORN-E,Affluent
MAC000021,Std,2013-05-03 19:00:00.0000000,0.3195,ACORN-E,Affluent
MAC000021,Std,2013-05-03 20:00:00.0000000,0.35350000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-03 21:00:00.0000000,0.3425,ACORN-E,Affluent
MAC000021,Std,2013-05-03 22:00:00.0000000,0.372,ACORN-E,Affluent
MAC000021,Std,2013-05-03 23:00:00.0000000,0.30200000000000005,ACORN-E,Affluent
MAC000021,Std,2013-05-04 00:00:00.0000000,0.328,ACORN-E,Affluent
MAC000021,Std,2013-05-04 01:00:00.0000000,0.345,ACORN-E,Affluent
MAC000021,Std,2013-05-04 02:00:00.0000000,0.35950000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-04 03:00:00.0000000,0.36,ACORN-E,Affluent
MAC000021,Std,2013-05-04 04:00:00.0000000,0.30100000000000005,ACORN-E,Affluent
MAC000021,Std,2013-05-04 05:00:00.0000000,0.391,ACORN-E,Affluent
MAC000021,Std,2013-05-04 06:00:00.0000000,0.36850000000000005,ACORN-E,Affluent
MAC000021,Std,2013-05-04 07:00:00.0000000,0.317,ACORN-E,Affluent
MAC000021,Std,2013-05-04 08:00:00.0000000,0.35950000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-04 09:00:00.0000000,0.3385,ACORN-E,Affluent
MAC000021,Std,2013-05-04 10:00:00.0000000,0.29300000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-04 11:00:00.0000000,0.351,ACORN-E,Affluent
MAC000021,Std,2013-05-04 12:00:00.0000000,0.3225,ACORN-E,Affluent
MAC000021,Std,2013-05-04 13:00:00.0000000,0.37100000000000005,ACORN-E,Affluent
MAC000021,Std,2013-05-04 14:00:00.0000000,0.2825,ACORN-E,Affluent
MAC000021,Std,2013-05-04 15:00:00.0000000,0.34299999999999997,ACORN-E,Affluent
MAC000021,Std,2013-05-04 16:00:00.0000000,0.3245,ACORN-E,Affluent
MAC000021,Std,2013-05-04 17:00:00.0000000,0.3125,ACORN-E,Affluent
MAC000021,Std,2013-05-04 18:00:00.0000000,0.34650000000000003,ACORN-E,Affluent
MAC000021,Std,2013-05-04 19:00:00.0000000,0.267,ACORN-E,Affluent
MAC000021,Std,2013-05-04 20:00:00.0000000,0.362,ACORN-E,Affluent
MAC000021,Std,2013-05-04 21:00:00.0000000,0.33899999999999997,ACORN-E,Affluent
MAC000021,Std,2013-05-04 22:00:00.0000000,0.361,ACORN-E,Affluent
MAC000021,Std,2013-05-04 23:00:00.0000000,0.33999999999999997,ACORN-E,Affluent
MAC000021,Std,2013-05-05 00:00:00.0000000,0.31200000000000006,ACORN-E,Affluent
MAC000021,Std,2013-05-05 01:00:00.0000000,0.36,ACORN-E,Affluent
MAC000021,Std,2013-05-05 02:00:00.0000000,0.355,ACORN-E,Affluent
MAC000021,Std,2013-05-05 03:00:00.0000000,0.36800000000000005,ACORN-E,Affluent
MAC000021,Std,2013-05-05 04:00:00.0000000,0.3585,ACORN-E,Affluent
MAC000021,Std,2013-05-05 05:00:00.0000000,0.3425,ACORN-E,Affluent
MAC000021,Std,2013-05-05 06:00:00.0000000,0.366,ACORN-E,Affluent
MAC000021,Std,2013-05-05 07:00:00.0000000,0.3415,ACORN-E,Affluent
MAC000021,Std,2013-05-05 08:00:00.0000000,0.365,ACORN-E,Affluent
MAC000021,Std,2013-05-05 09:00:00.0000000,0.29200000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-05 10:00:00.0000000,0.34400000000000003,ACORN-E,Affluent
MAC000021,Std,2013-05-05 11:00:00.0000000,0.34099999999999997,ACORN-E,Affluent
MAC000021,Std,2013-05-05 12:00:00.0000000,0.33,ACORN-E,Affluent
MAC000021,Std,2013-05-05 13:00:00.0000000,0.32899999999999996,ACORN-E,Affluent
MAC000021,Std,2013-05-05 14:00:00.0000000,0.32799999999999996,ACORN-E,Affluent
MAC000021,Std,2013-05-05 15:00:00.0000000,0.3245,ACORN-E,Affluent
MAC000021,Std,2013-05-05 16:00:00.0000000,0.32799999999999996,ACORN-E,Affluent
MAC000021,Std,2013-05-05 17:00:00.0000000,0.29500000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-05 18:00:00.0000000,0.3415,ACORN-E,Affluent
MAC000021,Std,2013-05-05 19:00:00.0000000,0.376,ACORN-E,Affluent
MAC000021,Std,2013-05-05 20:00:00.0000000,0.3065,ACORN-E,Affluent
MAC000021,Std,2013-05-05 21:00:00.0000000,0.3585,ACORN-E,Affluent
MAC000021,Std,2013-05-05 22:00:00.0000000,0.277,ACORN-E,Affluent
MAC000021,Std,2013-05-05 23:00:00.0000000,0.347,ACORN-E,Affluent
MAC000021,Std,2013-05-06 00:00:00.0000000,0.3265,ACORN-E,Affluent
MAC000021,Std,2013-05-06 01:00:00.0000000,0.354,ACORN-E,Affluent
MAC000021,Std,2013-05-06 02:00:00.0000000,0.3415,ACORN-E,Affluent
MAC000021,Std,2013-05-06 03:00:00.0000000,0.3185,ACORN-E,Affluent
MAC000021,Std,2013-05-06 04:00:00.0000000,0.356,ACORN-E,Affluent
MAC000021,Std,2013-05-06 05:00:00.0000000,0.352,ACORN-E,Affluent
MAC000021,Std,2013-05-06 06:00:00.0000000,0.35050000000000003,ACORN-E,Affluent
MAC000021,Std,2013-05-06 07:00:00.0000000,0.314,ACORN-E,Affluent
MAC000021,Std,2013-05-06 08:00:00.0000000,0.3135,ACORN-E,Affluent
MAC000021,Std,2013-05-06 09:00:00.0000000,0.358,ACORN-E,Affluent
MAC000021,Std,2013-05-06 10:00:00.0000000,0.312,ACORN-E,Affluent
MAC000021,Std,2013-05-06 11:00:00.0000000,0.3515,ACORN-E,Affluent
MAC000021,Std,2013-05-06 12:00:00.0000000,0.3015,ACORN-E,Affluent
MAC000021,Std,2013-05-06 13:00:00.0000000,0.34950000000000003,ACORN-E,Affluent
MAC000021,Std,2013-05-06 14:00:00.0000000,0.305,ACORN-E,Affluent
MAC000021,Std,2013-05-06 15:00:00.0000000,0.3535,ACORN-E,Affluent
MAC000021,Std,2013-05-06 16:00:00.0000000,0.29700000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-06 17:00:00.0000000,0.3095,ACORN-E,Affluent
MAC000021,Std,2013-05-06 18:00:00.0000000,0.32799999999999996,ACORN-E,Affluent
MAC000021,Std,2013-05-06 19:00:00.0000000,0.3745,ACORN-E,Affluent
MAC000021,Std,2013-05-06 20:00:00.0000000,0.729,ACORN-E,Affluent
MAC000021,Std,2013-05-06 21:00:00.0000000,0.961,ACORN-E,Affluent
MAC000021,Std,2013-05-06 22:00:00.0000000,0.5105,ACORN-E,Affluent
MAC000021,Std,2013-05-06 23:00:00.0000000,0.3735,ACORN-E,Affluent
MAC000021,Std,2013-05-07 00:00:00.0000000,0.3055,ACORN-E,Affluent
MAC000021,Std,2013-05-07 01:00:00.0000000,0.3575,ACORN-E,Affluent
MAC000021,Std,2013-05-07 02:00:00.0000000,0.371,ACORN-E,Affluent
MAC000021,Std,2013-05-07 03:00:00.0000000,0.3415,ACORN-E,Affluent
MAC000021,Std,2013-05-07 04:00:00.0000000,0.36550000000000005,ACORN-E,Affluent
MAC000021,Std,2013-05-07 05:00:00.0000000,0.36150000000000004,ACORN-E,Affluent
MAC000021,Std,2013-05-07 06:00:00.0000000,0.358,ACORN-E,Affluent
MAC000021,Std,2013-05-07 07:00:00.0000000,0.492,ACORN-E,Affluent
MAC000021,Std,2013-05-07 08:00:00.0000000,0.736,ACORN-E,Affluent
MAC000021,Std,2013-05-07 09:00:00.0000000,0.49000000000000005,ACORN-E,Affluent
MAC000021,Std,2013-05-07 10:00:00.0000000,0.834,ACORN-E,Affluent
MAC000021,Std,2013-05-07 11:00:00.0000000,0.342,ACORN-E,Affluent
MAC000021,Std,2013-05-07 12:00:00.0000000,0.535,ACORN-E,Affluent
